Year,Date,Hijri_Date,Day,Multan_DOC_Rate,Multan_Farm_Rate
2024,24-Nov-24,22 Jumada Al-Awwal,Sunday,146,315
2024,25-Nov-24,23 Jumada Al-Awwal,Monday,146,320
2024,26-Nov-24,24 Jumada Al-Awwal,Tuesday,146,320
2024,27-Nov-24,25 Jumada Al-Awwal,Wednesday,146,315
2024,28-Nov-24,26 Jumada Al-Awwal,Thursday,146,315
2024,29-Nov-24,27 Jumada Al-Awwal,Friday,146,305
2024,30-Nov-24,28 Jumada Al-Awwal,Saturday,146,300
2024,1-Dec-24,29 Jumada Al-Awwal,Sunday,146,305
2024,2-Dec-24,1 Jumada Al-Thani,Monday,146,305
2024,3-Dec-24,2 Jumada Al-Thani,Tuesday,146,295
2024,4-Dec-24,3 Jumada Al-Thani,Wednesday,146,295
2024,5-Dec-24,4 Jumada Al-Thani,Thursday,146,285
2024,6-Dec-24,5 Jumada Al-Thani,Friday,146,285
2024,7-Dec-24,6 Jumada Al-Thani,Saturday,146,290
2024,8-Dec-24,7 Jumada Al-Thani,Sunday,146,300
2024,9-Dec-24,8 Jumada Al-Thani,Monday,146,300
2024,10-Dec-24,9 Jumada Al-Thani,Tuesday,146,290
2024,11-Dec-24,10 Jumada Al-Thani,Wednesday,146,295
2024,12-Dec-24,11 Jumada Al-Thani,Thursday,146,300
2024,13-Dec-24,12 Jumada Al-Thani,Friday,146,300
2024,14-Dec-24,13 Jumada Al-Thani,Saturday,146,300
2024,15-Dec-24,14 Jumada Al-Thani,Sunday,146,280
2024,16-Dec-24,15 Jumada Al-Thani,Monday,146,280
2024,17-Dec-24,16 Jumada Al-Thani,Tuesday,146,280
2024,18-Dec-24,17 Jumada Al-Thani,Wednesday,146,280
2024,19-Dec-24,18 Jumada Al-Thani,Thursday,146,285
2024,20-Dec-24,19 Jumada Al-Thani,Friday,152,295
2024,21-Dec-24,20 Jumada Al-Thani,Saturday,152,310
2024,22-Dec-24,21 Jumada Al-Thani,Sunday,152,310
2024,23-Dec-24,22 Jumada Al-Thani,Monday,152,300
2024,24-Dec-24,23 Jumada Al-Thani,Tuesday,162,305
2024,25-Dec-24,24 Jumada Al-Thani,Wednesday,172,330
2024,26-Dec-24,25 Jumada Al-Thani,Thursday,182,350
2024,27-Dec-24,26 Jumada Al-Thani,Friday,182,360
2024,28-Dec-24,27 Jumada Al-Thani,Saturday,182,370
2024,29-Dec-24,28 Jumada Al-Thani,Sunday,182,370
2024,30-Dec-24,29 Jumada Al-Thani,Monday,182,375
2024,31-Dec-24,30 Jumada Al-Thani,Tuesday,202,375
2025,1-Jan-25,1 Rajab 1446,Wednesday,206,380
2025,2-Jan-25,2 Rajab 1446,Thursday,212,390
2025,3-Jan-25,3 Rajab 1446,Friday,232,405
2025,4-Jan-25,4 Rajab 1446,Saturday,232,435
2025,5-Jan-25,5 Rajab 1446,Sunday,232,435
2025,6-Jan-25,6 Rajab 1446,Monday,232,410
2025,7-Jan-25,7 Rajab 1446,Tuesday,212,390
2025,8-Jan-25,8 Rajab 1446,Wednesday,212,380
2025,9-Jan-25,9 Rajab 1446,Thursday,212,390
2025,10-Jan-25,10 Rajab 1446,Friday,200,400
2025,11-Jan-25,11 Rajab 1446,Saturday,200,400
2025,12-Jan-25,12 Rajab 1446,Sunday,200,375
2025,13-Jan-25,13 Rajab 1446,Monday,200,370
2025,14-Jan-25,14 Rajab 1446,Tuesday,200,380
2025,15-Jan-25,15 Rajab 1446,Wednesday,200,385
2025,16-Jan-25,16 Rajab 1446,Thursday,200,385
2025,17-Jan-25,17 Rajab 1446,Friday,200,375
2025,18-Jan-25,18 Rajab 1446,Saturday,200,380
2025,19-Jan-25,19 Rajab 1446,Sunday,200,385
2025,20-Jan-25,20 Rajab 1446,Monday,200,390
2025,21-Jan-25,21 Rajab 1446,Tuesday,200,390
2025,22-Jan-25,22 Rajab 1446,Wednesday,200,390
2025,23-Jan-25,23 Rajab 1446,Thursday,200,390
2025,24-Jan-25,24 Rajab 1446,Friday,200,390
2025,25-Jan-25,25 Rajab 1446,Saturday,200,390
2025,26-Jan-25,26 Rajab 1446,Sunday,200,400
2025,27-Jan-25,27 Rajab 1446,Monday,200,405
2025,28-Jan-25,28 Rajab 1446,Tuesday,200,405
2025,29-Jan-25,29 Rajab 1446,Wednesday,200,405
2025,30-Jan-25,30 Rajab 1446,Thursday,200,400
2025,31-Jan-25,1 Shaban 1446,Friday,200,390
2025,1-Feb-25,2 Shaban 1446,Saturday,200,385
2025,2-Feb-25,3 Shaban 1446,Sunday,200,385
2025,3-Feb-25,4 Shaban 1446,Monday,200,395
2025,4-Feb-25,5 Shaban 1446,Tuesday,200,395
2025,5-Feb-25,6 Shaban 1446,Wednesday,200,375
2025,6-Feb-25,7 Shaban 1446,Thursday,200,375
2025,7-Feb-25,8 Shaban 1446,Friday,200,380
2025,8-Feb-25,9 Shaban 1446,Saturday,200,380
2025,9-Feb-25,10 Shaban 1446,Sunday,200,375
2025,10-Feb-25,11 Shaban 1446,Monday,200,370
2025,11-Feb-25,12 Shaban 1446,Tuesday,200,375
2025,12-Feb-25,13 Shaban 1446,Wednesday,200,380
2025,13-Feb-25,14 Shaban 1446,Thursday,200,385
2025,14-Feb-25,15 Shaban 1446,Friday,200,385
2025,15-Feb-25,16 Shaban 1446,Saturday,200,385
2025,16-Feb-25,17 Shaban 1446,Sunday,200,385
2025,17-Feb-25,18 Shaban 1446,Monday,200,385
2025,18-Feb-25,19 Shaban 1446,Tuesday,200,390
2025,19-Feb-25,20 Shaban 1446,Wednesday,200,395
2025,20-Feb-25,21 Shaban 1446,Thursday,200,405
2025,21-Feb-25,22 Shaban 1446,Friday,200,405
2025,22-Feb-25,23 Shaban 1446,Saturday,200,405
2025,23-Feb-25,24 Shaban 1446,Sunday,200,400
2025,24-Feb-25,25 Shaban 1446,Monday,200,405
2025,25-Feb-25,26 Shaban 1446,Tuesday,200,410
2025,26-Feb-25,27 Shaban 1446,Wednesday,200,410
2025,27-Feb-25,28 Shaban 1446,Thursday,200,420
2025,28-Feb-25,29 Shaban 1446,Friday,200,425
2025,1-Mar-25,1 Ramadan 1446,Saturday,200,420
2025,2-Mar-25,2 Ramadan 1446,Sunday,200,400
2025,3-Mar-25,3 Ramadan 1446,Monday,200,405
2025,4-Mar-25,4 Ramadan 1446,Tuesday,200,430
2025,5-Mar-25,5 Ramadan 1446,Wednesday,200,425
2025,6-Mar-25,6 Ramadan 1446,Thursday,200,405
2025,7-Mar-25,7 Ramadan 1446,Friday,200,410
2025,8-Mar-25,8 Ramadan 1446,Saturday,200,425
2025,9-Mar-25,9 Ramadan 1446,Sunday,200,440
2025,10-Mar-25,10 Ramadan 1446,Monday,200,440
2025,11-Mar-25,11 Ramadan 1446,Tuesday,200,430
2025,12-Mar-25,12 Ramadan 1446,Wednesday,200,430
2025,13-Mar-25,13 Ramadan 1446,Thursday,200,455
2025,14-Mar-25,14 Ramadan 1446,Friday,200,455
2025,15-Mar-25,15 Ramadan 1446,Saturday,200,450
2025,16-Mar-25,16 Ramadan 1446,Sunday,200,455
2025,17-Mar-25,17 Ramadan 1446,Monday,200,455
2025,18-Mar-25,18 Ramadan 1446,Tuesday,200,450
2025,19-Mar-25,19 Ramadan 1446,Wednesday,200,445
2025,20-Mar-25,20 Ramadan 1446,Thursday,200,445
2025,21-Mar-25,21 Ramadan 1446,Friday,200,445
2025,22-Mar-25,22 Ramadan 1446,Saturday,200,450
2025,23-Mar-25,23 Ramadan 1446,Sunday,200,450
2025,24-Mar-25,24 Ramadan 1446,Monday,200,450
2025,25-Mar-25,25 Ramadan 1446,Tuesday,200,440
2025,26-Mar-25,26 Ramadan 1446,Wednesday,200,435
2025,27-Mar-25,27 Ramadan 1446,Thursday,200,430
2025,28-Mar-25,28 Ramadan 1446,Friday,200,440
2025,29-Mar-25,29 Ramadan 1446,Saturday,200,445
2025,30-Mar-25,1 Shawwal 1446,Sunday,200,455
2025,31-Mar-25,2 Shawwal 1446,Monday,200,459
2025,1-Apr-25,3 Shawwal 1446,Tuesday,200,462
2025,2-Apr-25,4 Shawwal 1446,Wednesday,200,466
2025,3-Apr-25,5 Shawwal 1446,Thursday,200,470
2025,4-Apr-25,6 Shawwal 1446,Friday,200,470
2025,5-Apr-25,7 Shawwal 1446,Saturday,200,480
2025,6-Apr-25,8 Shawwal 1446,Sunday,200,490
2025,7-Apr-25,9 Shawwal 1446,Monday,200,480
2025,8-Apr-25,10 Shawwal 1446,Tuesday,200,470
2025,9-Apr-25,11 Shawwal 1446,Wednesday,200,455
2025,10-Apr-25,12 Shawwal 1446,Thursday,200,445
2025,11-Apr-25,13 Shawwal 1446,Friday,200,420
2025,12-Apr-25,14 Shawwal 1446,Saturday,200,420
2025,13-Apr-25,15 Shawwal 1446,Sunday,200,420
2025,14-Apr-25,16 Shawwal 1446,Monday,200,410
2025,15-Apr-25,17 Shawwal 1446,Tuesday,200,400
2025,16-Apr-25,18 Shawwal 1446,Wednesday,200,375
2025,17-Apr-25,19 Shawwal 1446,Thursday,172,375
2025,18-Apr-25,20 Shawwal 1446,Friday,162,375
2025,19-Apr-25,21 Shawwal 1446,Saturday,152,375
2025,20-Apr-25,22 Shawwal 1446,Sunday,146,365
2025,21-Apr-25,23 Shawwal 1446,Monday,142,350
2025,22-Apr-25,24 Shawwal 1446,Tuesday,112,340
2025,23-Apr-25,25 Shawwal 1446,Wednesday,72,320
2025,24-Apr-25,26 Shawwal 1446,Thursday,82,320
2025,25-Apr-25,27 Shawwal 1446,Friday,92,325
2025,26-Apr-25,28 Shawwal 1446,Saturday,96,330
2025,27-Apr-25,29 Shawwal 1446,Sunday,96,330
2025,28-Apr-25,30 Shawwal 1446,Monday,96,335
2025,29-Apr-25,1 Dhul Qadah 1446,Tuesday,96,330
2025,30-Apr-25,2 Dhul Qadah 1446,Wednesday,72,330
2025,1-May-25,3 Dhul Qadah 1446,Thursday,62,330
2025,2-May-25,4 Dhul Qadah 1446,Friday,52,340
2025,3-May-25,5 Dhul Qadah 1446,Saturday,42,340
2025,4-May-25,6 Dhul Qadah 1446,Sunday,36,340
2025,5-May-25,7 Dhul Qadah 1446,Monday,32,330
2025,6-May-25,8 Dhul Qadah 1446,Tuesday,62,330
2025,7-May-25,9 Dhul Qadah 1446,Wednesday,82,355
2025,8-May-25,10 Dhul Qadah 1446,Thursday,102,375
2025,9-May-25,11 Dhul Qadah 1446,Friday,102,380
2025,10-May-25,12 Dhul Qadah 1446,Saturday,102,380
2025,11-May-25,13 Dhul Qadah 1446,Sunday,102,375
2025,12-May-25,14 Dhul Qadah 1446,Monday,102,395
2025,13-May-25,15 Dhul Qadah 1446,Tuesday,122,415
2025,14-May-25,16 Dhul Qadah 1446,Wednesday,132,450
2025,15-May-25,17 Dhul Qadah 1446,Thursday,142,455
2025,16-May-25,18 Dhul Qadah 1446,Friday,142,455
2025,17-May-25,19 Dhul Qadah 1446,Saturday,142,430
2025,18-May-25,20 Dhul Qadah 1446,Sunday,142,415
2025,19-May-25,21 Dhul Qadah 1446,Monday,142,440
2025,20-May-25,22 Dhul Qadah 1446,Tuesday,142,445
2025,21-May-25,23 Dhul Qadah 1446,Wednesday,142,440
2025,22-May-25,24 Dhul Qadah 1446,Thursday,92,420
2025,23-May-25,25 Dhul Qadah 1446,Friday,92,405
2025,24-May-25,26 Dhul Qadah 1446,Saturday,92,405
2025,25-May-25,27 Dhul Qadah 1446,Sunday,92,415
2025,26-May-25,28 Dhul Qadah 1446,Monday,92,400
2025,27-May-25,29 Dhul Qadah 1446,Tuesday,92,380
2025,28-May-25,1 Dhul Hijjah 1446,Wednesday,92,365
2025,29-May-25,2 Dhul Hijjah 1446,Thursday,92,370
2025,30-May-25,3 Dhul Hijjah 1446,Friday,92,375
2025,31-May-25,4 Dhul Hijjah 1446,Saturday,92,365
2025,1-Jun-25,5 Dhul Hijjah 1446,Sunday,92,340
2025,2-Jun-25,6 Dhul Hijjah 1446,Monday,92,320
2025,3-Jun-25,7 Dhul Hijjah 1446,Tuesday,92,320
2025,4-Jun-25,8 Dhul Hijjah 1446,Wednesday,92,320
2025,5-Jun-25,9 Dhul Hijjah 1446,Thursday,92,315
2025,6-Jun-25,10 Dhul Hijjah 1446,Friday,92,310
2025,7-Jun-25,11 Dhul Hijjah 1446,Saturday,96,308
2025,8-Jun-25,12 Dhul Hijjah 1446,Sunday,100,306
2025,9-Jun-25,13 Dhul Hijjah 1446,Monday,104,304
2025,10-Jun-25,14 Dhul Hijjah 1446,Tuesday,108,302
2025,11-Jun-25,15 Dhul Hijjah 1446,Wednesday,112,300
2025,12-Jun-25,16 Dhul Hijjah 1446,Thursday,122,290
2025,13-Jun-25,17 Dhul Hijjah 1446,Friday,132,290
2025,14-Jun-25,18 Dhul Hijjah 1446,Saturday,136,275
2025,15-Jun-25,19 Dhul Hijjah 1446,Sunday,142,265
2025,16-Jun-25,20 Dhul Hijjah 1446,Monday,146,270
2025,17-Jun-25,21 Dhul Hijjah 1446,Tuesday,156,275
2025,18-Jun-25,22 Dhul Hijjah 1446,Wednesday,176,290
2025,19-Jun-25,23 Dhul Hijjah 1446,Thursday,182,290
2025,20-Jun-25,24 Dhul Hijjah 1446,Friday,182,285
2025,21-Jun-25,25 Dhul Hijjah 1446,Saturday,182,270
2025,22-Jun-25,26 Dhul Hijjah 1446,Sunday,182,250
2025,23-Jun-25,27 Dhul Hijjah 1446,Monday,182,235
2025,24-Jun-25,28 Dhul Hijjah 1446,Tuesday,182,255
2025,25-Jun-25,29 Dhul Hijjah 1446,Wednesday,182,270
2025,26-Jun-25,1 Muharram 1447,Thursday,182,270
2025,27-Jun-25,2 Muharram 1447,Friday,182,265
2025,28-Jun-25,3 Muharram 1447,Saturday,182,270
2025,29-Jun-25,4 Muharram 1447,Sunday,182,290
2025,30-Jun-25,5 Muharram 1447,Monday,182,285
2025,1-Jul-25,6 Muharram 1447,Tuesday,192,280
2025,2-Jul-25,7 Muharram 1447,Wednesday,192,280
2025,3-Jul-25,8 Muharram 1447,Thursday,192,280
2025,4-Jul-25,9 Muharram 1447,Friday,192,310
2025,5-Jul-25,10 Muharram 1447,Saturday,192,310
2025,6-Jun-25,10 Dhul Hijjah 1446,Sunday,192,310
2025,7-Jul-25,12 Muharram 1447,Monday,192,300
2025,8-Jul-25,13 Muharram 1447,Tuesday,192,320
2025,9-Jul-25,14 Muharram 1447,Wednesday,192,345
2025,10-Jul-25,15 Muharram 1447,Thursday,202,370
2025,11-Jul-25,16 Muharram 1447,Friday,202,360
2025,12-Jul-25,17 Muharram 1447,Saturday,202,365
2025,13-Jun-25,17 Dhul Hijjah 1446,Sunday,202,385
2025,14-Jul-25,19 Muharram 1447,Monday,202,385
2025,15-Jul-25,20 Muharram 1447,Tuesday,202,380
2025,16-Jul-25,21 Muharram 1447,Wednesday,202,405
2025,17-Jul-25,22 Muharram 1447,Thursday,202,410
2025,18-Jul-25,23 Muharram 1447,Friday,202,400
2025,19-Jul-25,24 Muharram 1447,Saturday,202,390
2025,20-Jun-25,24 Dhul Hijjah 1446,Sunday,196,370
2025,21-Jul-25,26 Muharram 1447,Monday,192,375
2025,22-Jul-25,27 Muharram 1447,Tuesday,192,390
2025,23-Jul-25,28 Muharram 1447,Wednesday,192,375
2025,24-Jul-25,29 Muharram 1447,Thursday,192,370
2025,25-Jul-25,30 Muharram 1447,Friday,192,370
2025,26-Jul-25,1 Safar 1447,Saturday,202,370
2025,27-Jun-25,2 Muharram 1447,Sunday,196,360
2025,28-Jul-25,3 Safar 1447,Monday,192,345
2025,29-Jul-25,4 Safar 1447,Tuesday,192,345
2025,30-Jul-25,5 Safar 1447,Wednesday,192,350
2025,31-Jul-25,6 Safar 1447,Thursday,192,350
2025,1-Aug-25,7 Safar 1447,Friday,202,355
2025,2-Aug-25,8 Safar 1447,Saturday,202,355
2025,3-Aug-25,9 Safar 1447,Sunday,202,355
2025,4-Aug-25,10 Safar 1447,Monday,202,355
2025,5-Aug-25,11 Safar 1447,Tuesday,202,360
2025,6-Aug-25,12 Safar 1447,Wednesday,202,365
2025,7-Aug-25,13 Safar 1447,Thursday,202,370
2025,8-Aug-25,14 Safar 1447,Friday,202,365
2025,9-Aug-25,15 Safar 1447,Saturday,202,365
2025,10-Aug-25,16 Safar 1447,Sunday,202,380
2025,11-Aug-25,17 Safar 1447,Monday,202,385
2025,12-Aug-25,18 Safar 1447,Tuesday,202,385
2025,13-Aug-25,19 Safar 1447,Wednesday,202,380
2025,14-Aug-25,20 Safar 1447,Thursday,202,380
2025,15-Aug-25,21 Safar 1447,Friday,202,380
2025,16-Aug-25,22 Safar 1447,Saturday,202,400
2025,17-Aug-25,23 Safar 1447,Sunday,202,405
2025,18-Aug-25,24 Safar 1447,Monday,202,390
2025,19-Aug-25,25 Safar 1447,Tuesday,202,390
2025,20-Aug-25,26 Safar 1447,Wednesday,212,400
2025,21-Aug-25,27 Safar 1447,Thursday,212,400
2025,22-Aug-25,28 Safar 1447,Friday,212,405
2025,23-Aug-25,29 Safar 1447,Saturday,212,410
2025,24-Aug-25,1 Rabi Al-Awwal 1447,Sunday,219,415
2025,25-Aug-25,2 Rabi Al-Awwal 1447,Monday,226,420
2025,26-Aug-25,3 Rabi Al-Awwal 1447,Tuesday,226,435
2025,27-Aug-25,4 Rabi Al-Awwal 1447,Wednesday,226,445
2025,28-Aug-25,5 Rabi Al-Awwal 1447,Thursday,226,420
2025,29-Aug-25,6 Rabi Al-Awwal 1447,Friday,226,400
2025,30-Aug-25,7 Rabi Al-Awwal 1447,Saturday,226,405
2025,31-Aug-25,8 Rabi Al-Awwal 1447,Sunday,226,405
2025,1-Sep-25,9 Rabi Al-Awwal 1447,Monday,226,405
2025,2-Sep-25,10 Rabi Al-Awwal 1447,Tuesday,226,400
2025,3-Sep-25,11 Rabi Al-Awwal 1447,Wednesday,226,400
2025,4-Sep-25,12 Rabi Al-Awwal 1447,Thursday,202,410
2025,5-Sep-25,13 Rabi Al-Awwal 1447,Friday,162,410
2025,6-Sep-25,14 Rabi Al-Awwal 1447,Saturday,162,400
2025,7-Sep-25,15 Rabi Al-Awwal 1447,Sunday,156,395
2025,8-Sep-25,16 Rabi Al-Awwal 1447,Monday,152,390
2025,9-Sep-25,17 Rabi Al-Awwal 1447,Tuesday,152,400
2025,10-Sep-25,18 Rabi Al-Awwal 1447,Wednesday,152,400
2025,11-Sep-25,19 Rabi Al-Awwal 1447,Thursday,152,390
2025,12-Sep-25,20 Rabi Al-Awwal 1447,Friday,122,375
2025,13-Sep-25,21 Rabi Al-Awwal 1447,Saturday,112,370
2025,14-Sep-25,22 Rabi Al-Awwal 1447,Sunday,106,365
2025,15-Sep-25,23 Rabi Al-Awwal 1447,Monday,102,365
2025,16-Sep-25,24 Rabi Al-Awwal 1447,Tuesday,102,365
2025,17-Sep-25,25 Rabi Al-Awwal 1447,Wednesday,102,360
2025,18-Sep-25,26 Rabi Al-Awwal 1447,Thursday,102,350
2025,19-Sep-25,27 Rabi Al-Awwal 1447,Friday,82,335
2025,20-Sep-25,28 Rabi Al-Awwal 1447,Saturday,62,320
2025,21-Sep-25,29 Rabi Al-Awwal 1447,Sunday,62,310
2025,22-Sep-25,30 Rabi Al-Awwal 1447,Monday,62,320
2025,23-Sep-25,1 Rabi Al-Thani,Tuesday,62,315
2025,24-Sep-25,2 Rabi Al-Thani,Wednesday,62,300
2025,25-Sep-25,3 Rabi Al-Thani,Thursday,62,290
2025,26-Sep-25,4 Rabi Al-Thani,Friday,52,300
2025,27-Sep-25,5 Rabi Al-Thani,Saturday,52,295
2025,28-Sep-25,6 Rabi Al-Thani,Sunday,52,285
2025,29-Sep-25,7 Rabi Al-Thani,Monday,52,280
2025,30-Sep-25,8 Rabi Al-Thani,Tuesday,42,280
2025,1-Oct-25,9 Rabi Al-Thani,Wednesday,32,260
2025,2-Oct-25,10 Rabi Al-Thani,Thursday,32,260
2025,3-Oct-25,11 Rabi Al-Thani,Friday,72,275
2025,4-Oct-25,12 Rabi Al-Thani,Saturday,82,295
2025,5-Oct-25,13 Rabi Al-Thani,Sunday,82,295
2025,6-Oct-25,14 Rabi Al-Thani,Monday,82,275
2025,7-Oct-25,15 Rabi Al-Thani,Tuesday,62,275
2025,8-Oct-25,16 Rabi Al-Thani,Wednesday,52,295
2025,9-Oct-25,17 Rabi Al-Thani,Thursday,52,305
2025,10-Oct-25,18 Rabi Al-Thani,Friday,52,300
2025,11-Oct-25,19 Rabi Al-Thani,Saturday,52,290
2025,12-Oct-25,20 Rabi Al-Thani,Sunday,52,290
2025,13-Oct-25,21 Rabi Al-Thani,Monday,52,290
2025,14-Oct-25,22 Rabi Al-Thani,Tuesday,36,290
2025,15-Oct-25,23 Rabi Al-Thani,Wednesday,36,280
2025,16-Oct-25,24 Rabi Al-Thani,Thursday,32,275
2025,17-Oct-25,25 Rabi Al-Thani,Friday,26,265
2025,18-Oct-25,26 Rabi Al-Thani,Saturday,26,265
2025,19-Oct-25,27 Rabi Al-Thani,Sunday,26,265
2025,20-Oct-25,28 Rabi Al-Thani,Monday,26,265
2025,21-Oct-25,29 Rabi Al-Thani,Tuesday,36,265
2025,22-Oct-25,30 Rabi Al-Thani,Wednesday,46,265
2025,23-Oct-25,1 Jumada Al-Awwal,Thursday,62,265
2025,24-Oct-25,2 Jumada Al-Awwal,Friday,66,275
2025,25-Oct-25,3 Jumada Al-Awwal,Saturday,72,275
2025,26-Oct-25,4 Jumada Al-Awwal,Sunday,72,275
2025,27-Oct-25,5 Jumada Al-Awwal,Monday,72,265
2025,28-Oct-25,6 Jumada Al-Awwal,Tuesday,76,265
2025,29-Oct-25,7 Jumada Al-Awwal,Wednesday,76,280
2025,30-Oct-25,8 Jumada Al-Awwal,Thursday,76,280
2025,31-Oct-25,9 Jumada Al-Awwal,Friday,76,270
2025,1-Nov-25,10 Jumada Al-Awwal,Saturday,76,270
2025,2-Nov-25,11 Jumada Al-Awwal,Sunday,79,270
2025,3-Nov-25,12 Jumada Al-Awwal,Monday,82,270
2025,4-Nov-25,13 Jumada Al-Awwal,Tuesday,82,260
2025,5-Nov-25,14 Jumada Al-Awwal,Wednesday,86,255
2025,6-Nov-25,15 Jumada Al-Awwal,Thursday,102,270
2025,7-Nov-25,16 Jumada Al-Awwal,Friday,102,285
2025,8-Nov-25,17 Jumada Al-Awwal,Saturday,112,285
2025,9-Nov-25,18 Jumada Al-Awwal,Sunday,122,300
2025,10-Nov-25,19 Jumada Al-Awwal,Monday,132,320
2025,11-Nov-25,20 Jumada Al-Awwal,Tuesday,152,330
2025,12-Nov-25,21 Jumada Al-Awwal,Wednesday,176,335
2025,13-Nov-25,22 Jumada Al-Awwal,Thursday,212,335
2025,14-Nov-25,23 Jumada Al-Awwal,Friday,212,350
2025,15-Nov-25,24 Jumada Al-Awwal,Saturday,212,360
2025,16-Nov-25,25 Jumada Al-Awwal,Sunday,212,355
2025,17-Nov-25,26 Jumada Al-Awwal,Monday,212,345
2025,18-Nov-25,27 Jumada Al-Awwal,Tuesday,212,335
2025,19-Nov-25,28 Jumada Al-Awwal,Wednesday,176,325
2025,20-Nov-25,29 Jumada Al-Awwal,Thursday,162,320
2025,21-Nov-25,30 Jumada Al-Awwal,Friday,132,310
2025,22-Nov-25,1 Jumada Al-Thani,Saturday,122,305
2025,23-Nov-25,2 Jumada Al-Thani,Sunday,126,305
2025,24-Nov-25,3 Jumada Al-Thani,Monday,132,305
2025,25-Nov-25,4 Jumada Al-Thani,Tuesday,142,310
2025,26-Nov-25,5 Jumada Al-Thani,Wednesday,142,310
2025,27-Nov-25,6 Jumada Al-Thani,Thursday,142,300
2025,28-Nov-25,7 Jumada Al-Thani,Friday,142,300
2025,29-Nov-25,8 Jumada Al-Thani,Saturday,142,295
2025,30-Nov-25,9 Jumada Al-Thani,Sunday,142,295
2025,1-Dec-25,10 Jumada Al-Thani,Monday,142,310
2025,2-Dec-25,11 Jumada Al-Thani,Tuesday,142,305
2025,3-Dec-25,12 Jumada Al-Thani,Wednesday,142,290
2025,4-Dec-25,13 Jumada Al-Thani,Thursday,142,290
2025,5-Dec-25,14 Jumada Al-Thani,Friday,122,295
2025,6-Dec-25,15 Jumada Al-Thani,Saturday,122,310
2025,7-Dec-25,16 Jumada Al-Thani,Sunday,122,310
2025,8-Dec-25,17 Jumada Al-Thani,Monday,122,310
2025,9-Dec-25,18 Jumada Al-Thani,Tuesday,122,310
2025,10-Dec-25,19 Jumada Al-Thani,Wednesday,102,300
2025,11-Dec-25,20 Jumada Al-Thani,Thursday,102,310
2025,12-Dec-25,21 Jumada Al-Thani,Friday,82,310
2025,13-Dec-25,22 Jumada Al-Thani,Saturday,62,310
2025,14-Dec-25,23 Jumada Al-Thani,Sunday,66,310
2025,15-Dec-25,24 Jumada Al-Thani,Monday,72,310
2025,16-Dec-25,25 Jumada Al-Thani,Tuesday,82,325
2025,17-Dec-25,26 Jumada Al-Thani,Wednesday,92,345
2025,18-Dec-25,27 Jumada Al-Thani,Thursday,102,350
2025,19-Dec-25,28 Jumada Al-Thani,Friday,102,350
2025,20-Dec-25,29 Jumada Al-Thani,Saturday,102,350
2025,21-Dec-25,1 Rajab 1447,Sunday,106,350
2025,22-Dec-25,2 Rajab 1447,Monday,112,390
2025,23-Dec-25,3 Rajab 1447,Tuesday,112,385
2025,24-Dec-25,4 Rajab 1447,Wednesday,112,375
2025,25-Dec-25,5 Rajab 1447,Thursday,112,380
2025,26-Dec-25,6 Rajab 1447,Friday,112,395
2025,27-Dec-25,7 Rajab 1447,Saturday,96,380
2025,28-Dec-25,8 Rajab 1447,Sunday,96,375
2025,29-Dec-25,9 Rajab 1447,Monday,96,375
2025,30-Dec-25,10 Rajab 1447,Tuesday,66,380
2025,31-Dec-25,11 Rajab 1447,Wednesday,46,380
2026,1-Jan-26,12 Rajab 1447,Thursday,52,380
2026,2-Jan-26,13 Rajab 1447,Friday,62,370
2026,3-Jan-26,14 Rajab 1447,Saturday,62,370
2026,4-Jan-26,15 Rajab 1447,Sunday,66,370
2026,5-Jan-26,16 Rajab 1447,Monday,72,370
2026,6-Jan-26,17 Rajab 1447,Tuesday,72,370
2026,7-Jan-26,18 Rajab 1447,Wednesday,72,380
2026,8-Jan-26,19 Rajab 1447,Thursday,72,380
2026,9-Jan-26,20 Rajab 1447,Friday,56,375
2026,10-Jan-26,21 Rajab 1447,Saturday,42,375
2026,11-Jan-26,22 Rajab 1447,Sunday,52,375
2026,12-Jan-26,23 Rajab 1447,Monday,62,385
2026,13-Jan-26,24 Rajab 1447,Tuesday,62,385
2026,14-Jan-26,25 Rajab 1447,Wednesday,62,375
2026,15-Jan-26,26 Rajab 1447,Thursday,42,375
2026,16-Jan-26,27 Rajab 1447,Friday,32,375
2026,17-Jan-26,28 Rajab 1447,Saturday,32,375
2026,18-Jan-26,29 Rajab 1447,Sunday,32,375
2026,19-Jan-26,30 Rajab 1447,Monday,32,365
2026,20-Jan-26,1 Shaban 1447,Tuesday,32,350
2026,21-Jan-26,2 Shaban 1447,Wednesday,32,335
2026,22-Jan-26,3 Shaban 1447,Thursday,16,315
2026,23-Jan-26,4 Shaban 1447,Friday,27,315
2026,24-Jan-26,5 Shaban 1447,Saturday,36,325
2026,25-Jan-26,6 Shaban 1447,Sunday,44,320
2026,26-Jan-26,7 Shaban 1447,Monday,52,310
2026,27-Jan-26,8 Shaban 1447,Tuesday,62,305
2026,28-Jan-26,9 Shaban 1447,Wednesday,66,315
2026,29-Jan-26,10 Shaban 1447,Thursday,72,315
2026,30-Jan-26,11 Shaban 1447,Friday,74,315
2026,31-Jan-26,12 Shaban 1447,Saturday,74,305
2026,1-Feb-26,13 Shaban 1447,Sunday,74,305
2026,2-Feb-26,14 Shaban 1447,Monday,74,320
